date,store_id,product_category,region,units_sold,revenue,discount,marketing_spend,holiday
2024-10-04,S001,Fashion,North,47,4551.75,0.0,858.21,0
2024-10-04,S002,Electronics,South,26,10926.04,0.0,148.03,0
2024-10-04,S002,Home,South,30,1828.01,0.0,110.08,0
2024-10-04,S002,Fashion,South,36,1784.87,0.0,173.69,0
2024-10-05,S001,Electronics,North,51,14058.78,5.0,1069.63,0
2024-10-05,S001,Home,North,44,4460.81,10.0,310.41,0
2024-10-05,S001,Fashion,North,52,5335.05,0.0,984.81,0
2024-10-05,S002,Electronics,South,54,20288.31,10.0,234.73,0
2024-10-05,S002,Home,South,44,2612.04,10.0,551.03,0
2024-10-05,S002,Fashion,South,50,3176.3,5.0,1139.63,0
2024-10-06,S001,Electronics,North,54,22358.75,0.0,838.43,0
2024-10-06,S001,Home,North,47,2119.34,10.0,788.89,0
2024-10-06,S001,Fashion,North,45,4710.94,0.0,1140.35,0
2024-10-06,S002,Electronics,South,58,11789.9,15.0,891.96,0
2024-10-06,S002,Home,South,44,4632.77,10.0,587.34,0
2024-10-06,S002,Fashion,South,53,4824.58,5.0,1079.24,0
2024-10-07,S001,Electronics,North,52,17646.88,10.0,670.16,0
2024-10-07,S001,Home,North,29,2504.17,10.0,552.03,0
2024-10-07,S001,Fashion,North,40,2039.73,0.0,882.23,0
2024-10-07,S002,Electronics,South,51,19252.5,10.0,365.94,0
2024-10-07,S002,Home,South,42,4260.26,15.0,516.18,0
2024-10-07,S002,Fashion,South,36,2524.15,0.0,947.48,0
2024-10-08,S001,Electronics,North,46,10557.36,5.0,356.99,0
2024-10-08,S001,Home,North,49,3104.37,10.0,1114.45,0
2024-10-08,S001,Fashion,North,41,2597.56,10.0,652.13,0
2024-10-08,S002,Electronics,South,64,17749.38,15.0,294.05,0
2024-10-08,S002,Home,South,34,2354.54,15.0,244.19,0
2024-10-08,S002,Fashion,South,44,1572.96,20.0,223.87,0
2024-10-09,S001,Electronics,North,49,14114.22,5.0,378.04,0
2024-10-09,S001,Home,North,31,2377.47,5.0,287.85,0
2024-10-09,S001,Fashion,North,51,4820.25,10.0,262.2,0
2024-10-09,S002,Electronics,South,61,12008.37,20.0,1103.48,0
2024-10-09,S002,Home,South,33,1277.35,5.0,244.72,0
2024-10-09,S002,Fashion,South,42,3087.43,0.0,586.63,0
2024-10-10,S001,Electronics,North,52,16787.79,10.0,472.41,0
2024-10-10,S001,Home,North,45,4301.08,15.0,577.45,0
2024-10-10,S001,Fashion,North,45,1742.8,10.0,231.74,0
2024-10-10,S002,Electronics,South,56,20319.1,15.0,993.66,0
2024-10-10,S002,Home,South,47,1655.93,20.0,391.81,0
2024-10-10,S002,Fashion,South,31,1727.46,15.0,148.27,0
2024-10-11,S001,Electronics,North,36,11192.83,0.0,381.92,0
2024-10-11,S001,Home,North,29,3226.47,5.0,490.49,0
2024-10-11,S001,Fashion,North,46,2489.36,0.0,805.74,0
2024-10-11,S002,Electronics,South,45,13143.61,15.0,204.01,0
2024-10-11,S002,Home,South,37,2095.16,0.0,727.34,0
2024-10-11,S002,Fashion,South,39,1849.09,10.0,654.48,0
2024-10-12,S001,Electronics,North,53,9399.91,15.0,1143.27,0
2024-10-12,S001,Home,North,42,4966.97,0.0,642.06,0
2024-10-12,S001,Fashion,North,55,1995.98,10.0,274.37,0
2024-10-12,S002,Electronics,South,36,14353.5,5.0,573.35,0
2024-10-12,S002,Home,South,44,3630.64,20.0,144.64,0
2024-10-12,S002,Fashion,South,56,3231.32,20.0,134.33,0
2024-10-13,S001,Electronics,North,43,12236.16,5.0,433.61,0
2024-10-13,S001,Home,North,44,3632.95,0.0,1143.81,0
2024-10-13,S001,Fashion,North,57,2186.6,15.0,630.59,0
2024-10-13,S002,Electronics,South,37,15267.63,0.0,730.84,0
2024-10-13,S002,Home,South,44,1741.71,10.0,1136.4,0
2024-10-13,S002,Fashion,South,44,2878.5,10.0,395.35,0
2024-10-14,S001,Electronics,North,49,14821.31,5.0,1138.45,0
2024-10-14,S001,Home,North,50,3494.83,10.0,394.55,0
2024-10-14,S001,Fashion,North,51,2843.91,20.0,877.31,0
2024-10-14,S002,Electronics,South,41,15798.34,0.0,698.91,0
2024-10-14,S002,Home,South,54,4162.73,20.0,1183.42,0
2024-10-14,S002,Fashion,South,43,3791.36,10.0,599.23,0
2024-10-15,S001,Electronics,North,60,13169.91,5.0,628.15,0
2024-10-15,S001,Home,North,44,3590.2,10.0,1091.0,0
2024-10-15,S001,Fashion,North,25,1734.86,10.0,209.45,0
2024-10-15,S002,Electronics,South,44,9496.64,5.0,198.14,0
2024-10-15,S002,Home,South,39,1670.03,10.0,1185.81,0
2024-10-15,S002,Fashion,South,54,3278.31,5.0,1173.46,0
2024-10-16,S001,Electronics,North,44,11225.22,0.0,814.85,0
2024-10-16,S001,Home,North,38,4240.9,0.0,167.77,0
2024-10-16,S001,Fashion,North,42,3183.29,0.0,854.63,0
2024-10-16,S002,Electronics,South,41,9291.13,5.0,544.97,0
2024-10-16,S002,Home,South,51,3016.54,20.0,836.57,0
2024-10-16,S002,Fashion,South,34,3101.15,5.0,591.36,0
2024-10-17,S001,Electronics,North,42,7680.8,10.0,633.78,0
2024-10-17,S001,Home,North,33,3141.8,0.0,885.53,0
2024-10-17,S001,Fashion,North,27,975.97,5.0,529.41,0
2024-10-17,S002,Electronics,South,42,13599.0,10.0,440.59,0
2024-10-17,S002,Home,South,35,1318.08,10.0,414.85,0
2024-10-17,S002,Fashion,South,39,1879.91,0.0,1086.42,0
2024-10-18,S001,Electronics,North,35,7568.21,0.0,407.56,0
2024-10-18,S001,Home,North,40,3672.16,5.0,809.23,0
2024-10-18,S001,Fashion,North,37,2562.89,5.0,713.17,0
2024-10-18,S002,Electronics,South,46,14992.65,5.0,580.86,0
2024-10-18,S002,Home,South,42,1949.36,20.0,1058.47,0
2024-10-18,S002,Fashion,South,52,2779.09,10.0,382.81,0
2024-10-19,S001,Electronics,North,41,15809.32,5.0,1105.2,0
2024-10-19,S001,Home,North,39,2342.27,10.0,815.87,0
2024-10-19,S001,Fashion,North,48,2969.28,0.0,999.69,0
2024-10-19,S002,Electronics,South,54,8915.51,10.0,646.88,0
2024-10-19,S002,Home,South,42,2998.77,5.0,1058.71,0
2024-10-19,S002,Fashion,South,45,3603.52,5.0,645.96,0
2024-10-20,S001,Electronics,North,60,10057.25,20.0,562.99,0
2024-10-20,S001,Home,North,45,3657.63,5.0,537.02,0
2024-10-20,S001,Fashion,North,52,3818.37,0.0,1047.22,0
2024-10-20,S002,Electronics,South,39,8386.61,0.0,1016.18,0
2024-10-20,S002,Home,south,43,3045.61,20.0,712.5,0
2024-10-20,S002,Fashion,South,53,4939.22,15.0,1123.49,0
2024-10-21,S001,Electronics,North,43,11051.69,0.0,124.83,0
2024-10-21,S001,Home,North,43,1626.86,15.0,363.13,0
2024-10-21,S001,Fashion,North,53,2785.09,10.0,506.32,0
2024-10-21,S002,Electronics,South,51,15048.61,10.0,773.95,0
2024-10-21,S002,Home,South,39,3973.07,5.0,804.53,0
2024-10-21,S002,Fashion,South,40,1974.65,15.0,871.42,0
2024-10-22,S001,Electronics,North,44,9406.84,5.0,545.12,0
2024-10-22,S001,Home,North,39,1995.86,15.0,151.35,0
2024-10-22,S001,Fashion,North,50,3525.7,15.0,1012.61,0
2024-10-22,S002,Electronics,South,51,13833.88,10.0,611.34,0
2024-10-22,S002,Home,South,45,4003.09,10.0,307.5,0
2024-10-22,S002,Fashion,South,41,3593.62,0.0,830.17,0
2024-10-23,S001,Electronics,North,55,10284.4,15.0,650.34,0
2024-10-23,S001,Home,North,24,1283.71,0.0,920.95,0
2024-10-23,S001,Fashion,North,50,3559.05,15.0,738.88,0
2024-10-23,S002,Electronics,South,43,9135.05,0.0,533.78,0
2024-10-23,S002,Home,South,50,3678.7,10.0,688.01,0
2024-10-23,S002,Fashion,South,30,2916.0,0.0,181.59,0
2024-10-24,S001,Electronics,North,47,13449.64,15.0,897.4,0
2024-10-24,S001,Home,North,45,4002.27,5.0,1094.44,0
2024-10-24,S001,Fashion,North,34,1684.67,10.0,306.69,0
2024-10-24,S002,Electronics,South,46,10570.45,20.0,296.73,0
2024-10-24,S002,Home,South,42,4696.13,5.0,369.81,0
2024-10-24,S002,Fashion,South,42,2687.1,15.0,581.84,0
2024-10-25,S001,Electronics,North,57,21557.06,10.0,272.96,0
2024-10-25,S001,Home,North,47,3762.01,20.0,584.48,0
2024-10-25,S001,Fashion,North,42,2121.7,10.0,637.47,0
2024-10-25,S002,Electronics,South,44,8203.74,0.0,785.65,0
2024-10-25,S002,Home,South,27,1364.0,5.0,595.03,0
2024-10-25,S002,Fashion,South,44,1822.09,10.0,858.06,0
2024-10-26,S001,Electronics,North,50,16803.35,10.0,451.55,0
2024-10-26,S001,Home,North,53,4358.93,10.0,836.32,0
2024-10-26,S001,Fashion,North,45,2373.34,10.0,142.2,0
2024-10-26,S002,Electronics,South,54,17838.94,10.0,405.17,0
2024-10-26,S002,Home,South,50,5254.78,5.0,1058.06,0
2024-10-26,S002,Fashion,South,60,4116.43,10.0,680.59,0
2024-10-27,S001,Electronics,North,57,15778.69,20.0,924.25,0
2024-10-27,S001,Home,North,45,4565.12,0.0,630.67,0
2024-10-27,S001,Fashion,North,55,1869.95,5.0,921.95,0
2024-10-27,S002,Electronics,South,46,14862.63,5.0,1069.22,0
2024-10-27,S002,fashion,South,62,3767.53,10.0,1129.59,0
2024-10-27,S002,Fashion,South,49,3530.48,20.0,404.98,0
2024-10-28,S001,Electronics,North,55,16986.08,5.0,809.19,0
2024-10-28,S001,Home,North,40,2773.61,0.0,1024.86,0
2024-10-28,S001,Fashion,North,40,2824.34,5.0,360.78,0
2024-10-28,S002,Electronics,South,46,17573.13,0.0,1123.92,0
2024-10-28,S002,Home,South,38,4358.38,0.0,1093.36,0
2024-10-28,S002,Fashion,South,40,1486.44,10.0,696.63,0
2024-10-29,S001,Electronics,North,46,16693.61,15.0,100.87,0
2024-10-29,S001,Home,North,33,1374.99,10.0,329.52,0
2024-10-29,S001,Fashion,North,34,2280.42,0.0,764.13,0
2024-10-29,S002,Electronics,South,49,18631.87,0.0,759.37,0
2024-10-29,S002,Home,South,41,1854.41,10.0,432.9,0
2024-10-29,S002,Fashion,South,32,2875.84,0.0,567.89,0
2024-10-30,S001,Electronics,North,47,13812.25,15.0,388.24,0
2024-10-30,S001,Home,North,34,3135.22,5.0,196.49,0
2024-10-30,S001,Fashion,North,41,1410.9,10.0,825.37,0
2024-10-30,S002,Electronics,South,41,13703.43,10.0,890.93,0
2024-10-30,S002,Home,South,41,4353.98,5.0,373.84,0
2024-10-30,S002,Fashion,South,41,1197.99,10.0,670.04,0
2024-10-31,S001,Electronics,North,46,12526.83,0.0,1067.12,0
2024-10-31,S001,Home,North,43,3720.1,0.0,1116.64,0
2024-10-31,S001,Fashion,North,50,4408.52,0.0,703.83,0
2024-10-31,S002,Electronics,South,43,7720.11,20.0,100.79,0
2024-10-31,S002,Home,South,39,2243.61,5.0,356.94,0
2024-10-31,S002,Fashion,South,36,1242.77,0.0,123.0,0
2024-11-01,S001,Electronics,North,53,12509.12,5.0,213.73,0
2024-11-01,S001,Home,North,54,3686.88,20.0,1134.59,0
2024-11-01,S001,Fashion,North,61,3832.3,5.0,489.87,0
2024-11-01,S002,Electronics,South,66,14293.25,20.0,1042.4,0
2024-11-01,S002,Home,South,45,2542.33,0.0,716.76,0
2024-11-01,S002,Fashion,South,47,3123.28,0.0,1064.22,0
2024-11-02,S001,Electronics,North,66,19806.7,10.0,766.27,0
2024-11-02,S001,Home,North,50,3858.76,0.0,583.46,0
2024-11-02,S001,Fashion,North,66,2344.93,10.0,1002.81,0
2024-11-02,S002,Electronics,South,59,20652.04,5.0,115.0,0
2024-11-02,S002,Home,South,42,2906.39,5.0,969.29,0
2024-11-02,S002,Fashion,South,53,2423.96,0.0,354.48,0
2024-11-03,S001,Electronics,North,45,12447.77,0.0,160.87,0
2024-11-03,S001,Home,North,50,1808.78,15.0,109.3,0
2024-11-03,S001,Fashion,North,84,5876.38,15.0,1134.2,0
2024-11-03,S002,Electronics,South,69,11928.63,10.0,525.76,0
2024-11-03,S002,Home,South,59,2568.6,10.0,159.45,0
2024-11-03,S002,Fashion,South,61,3753.13,0.0,1004.91,0
2024-11-04,S001,Electronics,North,55,20714.17,5.0,448.26,0
2024-11-04,S001,Home,North,45,4370.01,10.0,585.69,0
2024-11-04,S001,Fashion,North,62,4249.82,10.0,876.66,0
2024-11-04,S002,Electronics,South,51,19227.19,5.0,343.26,0
2024-11-04,S002,Home,South,55,3149.61,20.0,148.56,0
2024-11-04,S002,Fashion,South,57,3053.94,15.0,641.44,0
2024-11-05,S001,Electronics,North,49,10325.07,0.0,691.24,0
2024-11-05,S001,Home,North,54,4712.54,10.0,552.06,0
2024-11-05,S001,Fashion,North,43,4117.0,0.0,296.3,0
2024-11-05,S002,Electronics,South,65,15856.11,10.0,946.18,0
2024-11-05,S002,Home,South,60,4124.83,0.0,388.76,0
2024-11-05,S002,Fashion,South,55,4246.91,5.0,622.89,0
2024-11-06,S001,Electronics,North,52,18134.21,0.0,1091.39,0
2024-11-06,S001,Home,North,59,2941.02,20.0,901.76,0
2024-11-06,S001,Fashion,North,52,5278.1,0.0,1145.23,0
2024-11-06,S002,Electronics,South,61,22208.42,10.0,682.79,0
2024-11-06,S002,Home,South,40,2012.73,0.0,265.34,0
2024-11-06,S002,Fashion,South,61,1783.02,10.0,615.31,0
2024-11-07,S001,Electronics,North,56,24937.7,0.0,402.39,0
2024-11-07,S001,Home,North,47,5285.99,0.0,800.75,0
2024-11-07,S001,Fashion,North,51,4515.36,0.0,667.87,0
2024-11-07,S002,Electronics,South,57,13507.39,0.0,880.1,0
2024-11-07,S002,Home,South,57,5854.82,0.0,857.12,0
2024-11-07,S002,Fashion,South,57,4704.0,15.0,598.59,0
2024-11-08,S001,Electronics,North,50,10576.86,0.0,820.25,0
2024-11-08,S001,Home,North,37,2827.77,0.0,400.48,0
2024-11-08,S001,Fashion,North,61,2297.28,0.0,1099.28,0
2024-11-08,S002,Electronics,South,71,17777.36,10.0,1114.83,0
2024-11-08,S002,Home,South,52,5293.34,5.0,932.19,0
2024-11-08,S002,Fashion,South,56,2404.03,10.0,592.99,0
2024-11-09,S001,Electronics,North,78,20102.69,15.0,844.78,0
2024-11-09,S001,Home,North,60,5796.61,10.0,1083.5,0
2024-11-09,S001,Fashion,North,60,5477.55,5.0,981.49,0
2024-11-09,S002,Electronics,South,48,17178.31,10.0,350.4,0
2024-11-09,S002,Home,South,54,5032.57,10.0,488.83,0
2024-11-09,S002,Fashion,South,53,4954.88,5.0,208.87,0
2024-11-10,S001,Electronics,North,58,17215.85,20.0,481.12,0
2024-11-10,S001,Home,North,56,2431.99,15.0,134.29,0
2024-11-10,S001,Fashion,North,53,4987.82,0.0,240.04,0
2024-11-10,S002,Electronics,South,56,12944.13,5.0,537.4,0
2024-11-10,S002,Home,South,50,5215.15,10.0,628.71,0
2024-11-10,S002,Fashion,South,69,1721.6,20.0,286.73,0
2024-11-11,S001,Electronics,North,69,19508.27,5.0,629.24,0
2024-11-11,S001,Home,North,45,3628.78,15.0,556.33,0
2024-11-11,S001,Fashion,North,63,3753.48,0.0,1016.6,0
2024-11-11,S002,Electronics,South,67,13894.67,5.0,634.66,0
2024-11-11,S002,Home,South,50,5802.43,0.0,335.18,0
2024-11-11,S002,Fashion,South,61,6145.12,0.0,902.65,0
2024-11-12,S001,Electronics,North,63,19374.77,5.0,1048.94,0
2024-11-12,S001,Home,North,51,2819.49,0.0,1095.85,0
2024-11-12,S001,Fashion,North,53,4488.27,10.0,584.83,0
2024-11-12,S002,Electronics,South,54,16934.6,0.0,764.82,0
2024-11-12,S002,Home,South,47,4710.08,15.0,916.54,0
2024-11-12,S002,Fashion,South,55,2739.84,5.0,829.7,0
2024-11-13,S001,Electronics,North,57,14722.91,0.0,904.21,0
2024-11-13,S001,Home,North,40,3695.81,0.0,791.8,0
2024-11-13,S001,Fashion,North,46,4244.41,0.0,411.63,0
2024-11-13,S002,Electronics,South,70,15728.92,20.0,769.43,0
2024-11-13,S002,Home,South,51,4239.04,0.0,849.61,0
2024-11-13,S002,Fashion,South,48,4141.55,0.0,416.67,0
2024-11-14,S001,Electronics,North,61,15452.52,5.0,809.34,0
2024-11-14,S001,Home,North,48,4575.06,10.0,377.48,0
2024-11-14,S001,Fashion,North,55,3826.27,20.0,213.46,0
2024-11-14,S002,Electronics,South,58,21571.01,5.0,523.45,0
2024-11-14,S002,Home,South,48,3365.04,0.0,1159.06,0
2024-11-14,S002,Fashion,South,33,2799.82,0.0,499.51,0
2024-11-15,S001,Electronics,North,56,17434.24,0.0,579.84,0
2024-11-15,S001,Home,North,53,3007.59,10.0,428.3,0
2024-11-15,S001,Fashion,North,52,2178.16,15.0,359.61,0
2024-11-15,S002,Electronics,South,62,15540.35,10.0,1129.74,0
2024-11-15,S002,Home,South,47,3135.49,5.0,1060.73,0
2024-11-15,S002,Fashion,South,51,2440.35,10.0,448.35,0
2024-11-16,S001,Electronics,North,52,22514.77,0.0,734.92,0
2024-11-16,S001,Home,North,50,2718.31,10.0,514.98,0
2024-11-16,S001,Fashion,North,47,2064.28,0.0,239.74,0
2024-11-16,S002,Electronics,South,53,17522.26,0.0,936.84,0
2024-11-16,S002,Home,South,46,2633.4,10.0,517.41,0
2024-11-16,S002,Fashion,South,72,2778.88,15.0,906.74,0
2024-11-17,S001,Electronics,North,62,14601.94,15.0,207.38,0
2024-11-17,S001,Home,North,42,3100.03,10.0,238.38,0
2024-11-17,S001,Fashion,North,62,2106.64,10.0,323.29,0
2024-11-17,S002,Electronics,South,71,23779.71,15.0,702.82,0
2024-11-17,S002,Home,South,60,2517.25,0.0,792.03,0
2024-11-17,S002,Fashion,South,66,5238.77,5.0,552.92,0
2024-11-18,S001,Electronics,North,63,14061.03,10.0,337.75,0
2024-11-18,S001,Home,North,56,5215.54,10.0,1179.13,0
2024-11-18,S001,Fashion,North,39,3077.86,0.0,194.16,0
2024-11-18,S002,Electronics,South,67,13312.39,5.0,865.63,0
2024-11-18,S002,Home,South,58,4216.66,10.0,176.61,0
2024-11-18,S002,Fashion,South,54,1647.54,5.0,564.69,0
2024-11-19,S001,Electronics,North,61,16528.79,20.0,469.11,0
2024-11-19,S001,Home,North,58,2283.16,5.0,1032.03,0
2024-11-19,S001,Fashion,North,55,3931.07,10.0,181.96,0
2024-11-19,S002,Electronics,South,58,23414.78,0.0,808.87,0
2024-11-19,S002,Home,South,47,1930.06,5.0,967.1,0
2024-11-19,S002,Fashion,South,51,2908.01,0.0,321.25,0
2024-11-20,S001,Electronics,North,48,8116.25,10.0,560.29,0
2024-11-20,S001,Home,North,50,3034.95,5.0,765.61,0
2024-11-20,S001,Fashion,North,63,2167.41,15.0,1053.64,0
2024-11-20,S002,Electronics,South,63,18845.32,0.0,865.84,0
2024-11-20,S002,Home,South,50,4230.85,15.0,171.5,0
2024-11-20,S002,Fashion,South,67,3675.8,15.0,781.39,0
2024-11-21,S001,Electronics,North,63,17288.24,10.0,964.39,0
2024-11-21,S001,Home,North,63,4517.43,15.0,963.58,0
2024-11-21,S001,Fashion,North,66,5726.32,10.0,297.78,0
2024-11-21,S002,Electronics,South,55,15337.19,15.0,154.2,0
2024-11-21,S002,Home,South,48,2012.55,5.0,317.05,0
2024-11-21,S002,Fashion,South,45,1553.27,15.0,274.39,0
2024-11-22,S001,Electronics,North,66,17866.32,10.0,356.74,0
2024-11-22,S001,Home,North,56,2472.02,10.0,968.85,0
2024-11-22,S001,Fashion,North,59,4285.53,5.0,271.96,0
2024-11-22,S002,Electronics,South,49,11821.05,0.0,526.95,0
2024-11-22,S002,Home,South,43,3800.38,5.0,733.05,0
2024-11-22,S002,Fashion,South,58,3819.59,5.0,1037.79,0
2024-11-23,S001,Electronics,North,57,18607.24,5.0,1173.08,0
2024-11-23,S001,Home,North,61,4745.95,20.0,198.59,0
2024-11-23,S001,Fashion,North,61,5116.03,15.0,966.98,0
2024-11-23,S002,Electronics,South,78,30292.32,10.0,1152.52,0
2024-11-23,S002,Home,South,51,1849.66,10.0,741.67,0
2024-11-23,S002,Fashion,South,58,3152.71,10.0,365.66,0
2024-11-24,S001,Electronics,North,61,10543.2,20.0,593.33,0
2024-11-24,S001,Home,North,44,3203.48,15.0,152.75,0
2024-11-24,S001,Fashion,North,50,2412.25,0.0,936.78,0
2024-11-24,S002,Electronics,South,51,13438.62,0.0,112.68,0
2024-11-24,S002,Home,South,56,2505.51,20.0,228.57,0
2024-11-24,S002,Fashion,South,55,5444.71,0.0,746.47,0
2024-11-25,S001,Electronics,North,56,19767.54,0.0,1157.65,0
2024-11-25,S001,Home,North,48,2578.54,5.0,555.32,0
2024-11-25,S001,Fashion,North,59,4215.28,5.0,819.43,0
2024-11-25,S002,Electronics,South,52,20390.76,0.0,1044.54,0
2024-11-25,S002,Home,South,45,5201.95,0.0,840.87,0
2024-11-25,S002,Fashion,South,63,3433.66,10.0,255.77,0
2024-11-26,S001,Electronics,North,67,28566.96,5.0,1152.5,0
2024-11-26,S001,Home,North,43,3333.95,5.0,377.93,0
2024-11-26,S001,Fashion,North,44,2881.47,0.0,424.42,0
2024-11-26,S002,Electronics,South,53,16683.19,15.0,288.21,0
2024-11-26,S002,Home,South,50,1810.88,10.0,193.72,0
2024-11-26,S002,Fashion,South,60,5019.39,20.0,372.73,0
2024-11-27,S001,Electronics,North,65,13399.64,15.0,892.65,0
2024-11-27,S001,Home,North,47,2029.58,15.0,299.34,0
2024-11-27,S001,Fashion,North,62,2163.13,20.0,615.52,0
2024-11-27,S002,Electronics,South,55,13768.79,5.0,447.72,0
2024-11-27,S002,Home,South,59,1889.55,20.0,408.7,0
2024-11-27,S002,Fashion,South,59,2503.24,20.0,755.8,0
2024-11-28,S001,Electronics,North,62,14854.83,10.0,304.08,0
2024-11-28,S001,Home,North,63,5738.74,20.0,377.42,0
2024-11-28,S001,Fashion,North,46,1663.35,15.0,603.05,0
2024-11-28,S002,Electronics,South,50,8373.43,10.0,569.05,0
2024-11-28,S002,Home,South,61,5846.84,15.0,588.52,0
2024-11-28,S002,Fashion,South,60,5021.35,10.0,119.84,0
2024-11-29,S001,Electronics,North,73,23452.79,5.0,695.47,1
2024-11-29,S001,Home,North,67,5281.11,15.0,841.61,1
2024-11-29,S001,Fashion,North,62,3406.57,10.0,537.86,1
2024-11-29,S002,Electronics,South,78,12765.78,20.0,205.26,1
2024-11-29,S002,Home,South,71,3060.04,5.0,813.03,1
2024-11-29,S002,Fashion,South,65,5318.2,15.0,753.08,1
2024-11-30,S001,Electronics,North,64,16919.8,15.0,287.58,0
2024-11-30,S001,Home,North,67,6002.81,20.0,696.24,0
2024-11-30,S001,Fashion,North,50,2515.09,5.0,592.98,0
2024-11-30,S002,Electronics,South,51,8620.7,15.0,395.44,0
2024-11-30,S002,Home,South,51,3141.49,0.0,845.37,0
2024-11-30,S002,Fashion,South,67,2717.78,,945.26,0
2024-12-01,S001,Electronics,North,61,17487.34,10.0,609.9,0
2024-12-01,S001,Home,North,66,2286.81,15.0,837.82,0
2024-12-01,S001,Fashion,North,69,3994.91,20.0,543.18,0
2024-12-01,S002,Electronics,South,68,21845.55,10.0,482.55,0
2024-12-01,S002,Home,South,60,3882.31,15.0,560.2,0
2024-12-01,S002,Fashion,South,62,2789.41,10.0,548.82,0
2024-12-02,S001,Electronics,North,69,26284.24,15.0,804.28,0
2024-12-02,S001,Home,North,41,4757.25,0.0,216.7,0
2024-12-02,S001,Fashion,North,63,1992.82,0.0,1154.16,0
2024-12-02,S002,Electronics,South,58,22746.96,5.0,764.94,0
2024-12-02,S002,Home,South,44,1694.24,10.0,411.81,0
2024-12-02,S002,Fashion,South,57,5128.99,5.0,550.17,0
2024-12-03,S001,Electronics,North,72,26135.96,10.0,980.4,0
2024-12-03,S001,Home,North,58,3372.27,5.0,567.5,0
2024-12-03,S001,Fashion,North,49,4072.58,5.0,689.81,0
2024-12-03,S002,Electronics,South,50,14572.24,0.0,335.11,0
2024-12-03,S002,Home,South,44,3285.75,10.0,350.56,0
2024-12-03,S002,Fashion,South,35,3515.18,0.0,323.89,0
2024-12-04,S001,Electronics,North,56,17536.09,5.0,577.1,0
2024-12-04,S001,Home,North,53,2441.64,15.0,714.72,0
2024-12-04,S001,Fashion,North,48,1420.08,15.0,377.45,0
2024-12-04,S002,Electronics,South,52,19327.46,0.0,458.05,0
2024-12-04,S002,Home,South,49,3280.73,0.0,687.1,0
2024-12-04,S002,Fashion,South,47,1650.05,5.0,744.03,0
2024-12-05,S001,Electronics,North,62,15576.11,0.0,345.25,0
2024-12-05,S001,Home,North,42,3343.82,10.0,113.28,0
2024-12-05,S001,Fashion,North,77,7223.28,10.0,1159.16,0
2024-12-05,S002,Electronics,South,54,12520.21,5.0,1011.22,0
2024-12-05,S002,Home,South,50,2044.07,10.0,388.9,0
2024-12-05,S002,Fashion,South,72,3253.38,15.0,895.94,0
2024-12-06,S001,Electronics,North,70,27830.54,5.0,830.54,0
2024-12-06,S001,Home,North,51,4859.21,5.0,645.29,0
2024-12-06,S001,Fashion,North,53,3137.05,5.0,342.07,0
2024-12-06,S002,Electronics,South,57,13900.74,5.0,336.22,0
2024-12-06,S002,Home,South,50,3011.92,15.0,293.7,0
2024-12-06,S002,Fashion,South,49,1694.35,5.0,1180.29,0
2024-12-07,S001,Electronics,North,46,12279.15,10.0,198.81,0
2024-12-07,S001,Home,North,64,4629.84,10.0,159.33,0
2024-12-07,S001,Fashion,North,45,2255.15,0.0,264.5,0
2024-12-07,S002,Electronics,South,65,21358.83,20.0,290.93,0
2024-12-07,S002,Home,South,52,2053.5,5.0,353.54,0
2024-12-07,S002,Fashion,South,56,5135.31,10.0,838.5,0
2024-12-08,S001,Electronics,North,57,13934.75,15.0,280.83,0
2024-12-08,S001,Home,North,54,3132.36,5.0,287.17,0
2024-12-08,S001,Fashion,North,56,2204.95,5.0,711.86,0
2024-12-08,S002,Electronics,South,67,22779.76,5.0,1043.68,0
2024-12-08,S002,Home,South,70,2962.38,10.0,723.09,0
2024-12-08,S002,Fashion,South,67,1971.78,15.0,835.0,0
2024-12-09,S001,Electronics,North,46,8483.96,15.0,254.72,0
2024-12-09,S001,Home,North,39,3047.06,0.0,657.45,0
2024-12-09,S001,Fashion,North,58,4679.76,5.0,939.98,0
2024-12-09,S002,Electronics,South,60,22077.38,5.0,1025.49,0
2024-12-09,S002,Home,South,39,4198.72,0.0,144.56,0
2024-12-09,S002,Fashion,South,47,3669.32,10.0,480.89,0
2024-12-10,S001,Electronics,North,46,8855.63,5.0,744.8,0
2024-12-10,S001,Home,North,57,2609.91,0.0,1192.08,0
2024-12-10,S001,Fashion,North,50,2912.53,5.0,1066.38,0
2024-12-10,S002,Electronics,South,61,16857.02,5.0,388.32,0
2024-12-10,S002,Home,South,71,7260.05,10.0,892.46,0
2024-12-10,S002,Fashion,South,52,4599.99,10.0,154.07,0
2024-12-11,S001,Electronics,North,61,15479.19,15.0,366.12,0
2024-12-11,S001,Home,North,57,3539.64,20.0,149.37,0
2024-12-11,S001,Fashion,North,45,1909.24,10.0,131.9,0
2024-12-11,S002,Electronics,South,54,16910.27,10.0,170.94,0
2024-12-11,S002,Home,South,57,1987.44,15.0,656.32,0
2024-12-11,S002,Fashion,South,62,4431.91,5.0,864.75,0
2024-12-12,S001,Electronics,North,56,14941.91,5.0,813.99,0
2024-12-12,S001,Home,North,45,3055.04,10.0,335.73,0
2024-12-12,S001,Fashion,North,52,4346.69,5.0,137.59,0
2024-12-12,S002,Electronics,South,64,12580.08,5.0,867.93,0
2024-12-12,S002,Home,South,53,1836.96,15.0,399.71,0
